LapNumber,is_lap_1,endpoint_TyreLife,Position,endpoint_Stint,LapTime_Seconds,stint_comp,endpoint_shouldpit,race_group
32.0,0,6,1.0,2,78.878,3.0,0,2023_R7.0
33.0,0,7,1.0,2,79.189,3.5,0,2023_R7.0
34.0,0,8,1.0,2,78.806,4.0,0,2023_R7.0
35.0,0,9,1.0,2,78.89,4.5,0,2023_R7.0
36.0,0,10,1.0,2,78.789,5.0,0,2023_R7.0
37.0,0,11,1.0,2,79.026,5.5,0,2023_R7.0
38.0,0,12,1.0,2,79.417,6.0,0,2023_R7.0
39.0,0,13,1.0,2,79.322,6.5,0,2023_R7.0
40.0,0,14,1.0,2,79.388,7.0,0,2023_R7.0
41.0,0,15,1.0,2,79.53,7.5,0,2023_R7.0
42.0,0,16,1.0,2,79.092,8.0,0,2023_R7.0
43.0,0,17,1.0,2,78.912,8.5,0,2023_R7.0
44.0,0,18,1.0,2,78.97,9.0,0,2023_R7.0
45.0,0,19,1.0,2,79.104,9.5,0,2023_R7.0
46.0,0,20,1.0,2,78.84,10.0,0,2023_R7.0
47.0,0,21,1.0,2,79.109,10.5,0,2023_R7.0
48.0,0,22,1.0,2,78.953,11.0,0,2023_R7.0
49.0,0,23,1.0,2,79.093,11.5,0,2023_R7.0
50.0,0,24,1.0,2,79.221,12.0,0,2023_R7.0
51.0,0,25,1.0,2,78.768,12.5,1,2023_R7.0
52.0,0,26,1.0,2,82.849,13.0,0,2023_R7.0
53.0,0,1,1.0,3,97.231,0.5,0,2023_R7.0
54.0,0,2,1.0,3,77.473,1.0,0,2023_R7.0
55.0,0,3,1.0,3,77.766,1.5,0,2023_R7.0
56.0,0,4,1.0,3,77.183,2.0,0,2023_R7.0
57.0,0,5,1.0,3,77.306,2.5,0,2023_R7.0
58.0,0,6,1.0,3,77.502,3.0,0,2023_R7.0
59.0,0,7,1.0,3,77.761,3.5,0,2023_R7.0
60.0,0,8,1.0,3,78.205,4.0,0,2023_R7.0
61.0,0,9,1.0,3,76.33,4.5,0,2023_R7.0
62.0,0,10,1.0,3,78.014,5.0,0,2023_R7.0
63.0,0,11,1.0,3,77.697,5.5,0,2023_R7.0
64.0,0,12,1.0,3,78.559,6.0,0,2023_R7.0
65.0,0,13,1.0,3,77.611,6.5,0,2023_R7.0
66.0,0,14,1.0,3,77.708,7.0,0,2023_R7.0
1.0,1,1,14.0,1,91.428,0.5,0,2023_R7.0
2.0,0,2,20.0,1,116.0,1.0,0,2023_R7.0
3.0,0,3,20.0,1,80.072,1.5,0,2023_R7.0
4.0,0,4,20.0,1,80.051,2.0,0,2023_R7.0
5.0,0,5,20.0,1,80.241,2.5,0,2023_R7.0
6.0,0,6,20.0,1,81.022,3.0,0,2023_R7.0
7.0,0,7,20.0,1,80.818,3.5,0,2023_R7.0
8.0,0,8,20.0,1,80.807,4.0,0,2023_R7.0
9.0,0,9,20.0,1,81.17,4.5,0,2023_R7.0
10.0,0,10,20.0,1,82.136,5.0,0,2023_R7.0
11.0,0,11,20.0,1,81.956,5.5,0,2023_R7.0
12.0,0,12,20.0,1,81.641,6.0,0,2023_R7.0
13.0,0,13,20.0,1,81.744,6.5,0,2023_R7.0
14.0,0,14,20.0,1,81.093,7.0,0,2023_R7.0
15.0,0,15,20.0,1,81.359,7.5,0,2023_R7.0
16.0,0,16,20.0,1,81.782,8.0,0,2023_R7.0
17.0,0,17,19.0,1,82.536,8.5,0,2023_R7.0
18.0,0,18,18.0,1,81.694,9.0,0,2023_R7.0
19.0,0,19,18.0,1,81.746,9.5,0,2023_R7.0
20.0,0,20,18.0,1,81.428,10.0,0,2023_R7.0
21.0,0,21,18.0,1,81.589,10.5,1,2023_R7.0
22.0,0,22,18.0,1,85.334,11.0,0,2023_R7.0
23.0,0,1,20.0,2,100.436,0.5,0,2023_R7.0
24.0,0,2,20.0,2,79.705,1.0,0,2023_R7.0
25.0,0,3,20.0,2,80.056,1.5,0,2023_R7.0
26.0,0,4,20.0,2,79.975,2.0,0,2023_R7.0
27.0,0,5,20.0,2,79.88,2.5,0,2023_R7.0
28.0,0,6,20.0,2,80.091,3.0,0,2023_R7.0
29.0,0,7,20.0,2,80.076,3.5,0,2023_R7.0
30.0,0,8,20.0,2,80.125,4.0,0,2023_R7.0
31.0,0,9,20.0,2,80.117,4.5,0,2023_R7.0
32.0,0,10,20.0,2,79.942,5.0,0,2023_R7.0
33.0,0,11,20.0,2,79.803,5.5,0,2023_R7.0
34.0,0,12,20.0,2,80.248,6.0,0,2023_R7.0
35.0,0,13,20.0,2,80.288,6.5,0,2023_R7.0
36.0,0,14,19.0,2,80.499,7.0,0,2023_R7.0
37.0,0,15,18.0,2,80.461,7.5,0,2023_R7.0
38.0,0,16,18.0,2,82.135,8.0,0,2023_R7.0
39.0,0,17,16.0,2,80.469,8.5,0,2023_R7.0
40.0,0,18,16.0,2,79.881,9.0,0,2023_R7.0
41.0,0,19,17.0,2,80.992,9.5,0,2023_R7.0
42.0,0,20,16.0,2,80.707,10.0,0,2023_R7.0
43.0,0,21,16.0,2,79.576,10.5,0,2023_R7.0
44.0,0,22,15.0,2,79.865,11.0,0,2023_R7.0
45.0,0,23,15.0,2,79.925,11.5,0,2023_R7.0
46.0,0,24,15.0,2,79.896,12.0,0,2023_R7.0
47.0,0,25,15.0,2,80.146,12.5,0,2023_R7.0
48.0,0,26,15.0,2,79.863,13.0,0,2023_R7.0
49.0,0,27,15.0,2,79.826,13.5,1,2023_R7.0
50.0,0,28,15.0,2,83.934,14.0,0,2023_R7.0
51.0,0,1,20.0,3,98.017,0.5,0,2023_R7.0
52.0,0,2,20.0,3,78.809,1.0,0,2023_R7.0
53.0,0,3,19.0,3,77.287,1.5,0,2023_R7.0
54.0,0,4,19.0,3,78.746,2.0,0,2023_R7.0
55.0,0,5,18.0,3,77.182,2.5,0,2023_R7.0
56.0,0,6,18.0,3,77.939,3.0,0,2023_R7.0
57.0,0,7,18.0,3,78.16,3.5,0,2023_R7.0
58.0,0,8,18.0,3,78.412,4.0,0,2023_R7.0
59.0,0,9,18.0,3,80.534,4.5,0,2023_R7.0
60.0,0,10,18.0,3,80.532,5.0,0,2023_R7.0
61.0,0,11,18.0,3,79.503,5.5,0,2023_R7.0
62.0,0,12,18.0,3,79.43,6.0,0,2023_R7.0
63.0,0,13,18.0,3,79.36,6.5,0,2023_R7.0
64.0,0,14,17.0,3,79.022,7.0,0,2023_R7.0
65.0,0,15,17.0,3,78.833,7.5,0,2023_R7.0
1.0,1,1,5.0,1,87.129,0.5,0,2023_R7.0
2.0,0,2,5.0,1,82.0,1.0,0,2023_R7.0
3.0,0,3,5.0,1,81.445,1.5,0,2023_R7.0
4.0,0,4,5.0,1,80.939,2.0,0,2023_R7.0
5.0,0,5,5.0,1,80.792,2.5,0,2023_R7.0
6.0,0,6,5.0,1,81.314,3.0,0,2023_R7.0
7.0,0,7,5.0,1,80.963,3.5,0,2023_R7.0
8.0,0,8,5.0,1,81.397,4.0,0,2023_R7.0
9.0,0,9,5.0,1,81.378,4.5,0,2023_R7.0
10.0,0,10,5.0,1,81.475,5.0,0,2023_R7.0
11.0,0,11,6.0,1,82.763,5.5,0,2023_R7.0
12.0,0,12,6.0,1,81.696,6.0,1,2023_R7.0
13.0,0,13,8.0,1,85.472,6.5,0,2023_R7.0
14.0,0,1,13.0,2,98.928,0.5,0,2023_R7.0
15.0,0,2,13.0,2,80.523,1.0,0,2023_R7.0
16.0,0,3,11.0,2,80.865,1.5,0,2023_R7.0
17.0,0,4,10.0,2,80.556,2.0,0,2023_R7.0
18.0,0,5,9.0,2,80.376,2.5,0,2023_R7.0
19.0,0,6,9.0,2,80.395,3.0,0,2023_R7.0
20.0,0,7,7.0,2,80.623,3.5,0,2023_R7.0
21.0,0,8,7.0,2,80.646,4.0,0,2023_R7.0
22.0,0,9,7.0,2,80.239,4.5,0,2023_R7.0
23.0,0,10,7.0,2,80.539,5.0,0,2023_R7.0
24.0,0,11,7.0,2,80.636,5.5,0,2023_R7.0
25.0,0,12,7.0,2,80.534,6.0,0,2023_R7.0
26.0,0,13,7.0,2,81.411,6.5,0,2023_R7.0
27.0,0,14,7.0,2,80.39,7.0,0,2023_R7.0
28.0,0,15,6.0,2,80.318,7.5,0,2023_R7.0
29.0,0,16,6.0,2,80.341,8.0,0,2023_R7.0
30.0,0,17,6.0,2,80.313,8.5,0,2023_R7.0
31.0,0,18,6.0,2,80.502,9.0,0,2023_R7.0
32.0,0,19,6.0,2,80.543,9.5,0,2023_R7.0
33.0,0,20,6.0,2,80.82,10.0,0,2023_R7.0
34.0,0,21,6.0,2,81.516,10.5,1,2023_R7.0
35.0,0,22,7.0,2,84.355,11.0,0,2023_R7.0
36.0,0,1,14.0,3,100.678,0.5,0,2023_R7.0
37.0,0,2,13.0,3,79.679,1.0,0,2023_R7.0
38.0,0,3,12.0,3,79.027,1.5,0,2023_R7.0
39.0,0,4,11.0,3,79.368,2.0,0,2023_R7.0
40.0,0,5,9.0,3,79.729,2.5,0,2023_R7.0
41.0,0,6,9.0,3,79.703,3.0,0,2023_R7.0
42.0,0,7,8.0,3,79.696,3.5,0,2023_R7.0
43.0,0,8,8.0,3,79.7,4.0,0,2023_R7.0
44.0,0,9,8.0,3,79.862,4.5,0,2023_R7.0
45.0,0,10,7.0,3,79.843,5.0,0,2023_R7.0
46.0,0,11,7.0,3,79.654,5.5,0,2023_R7.0
47.0,0,12,7.0,3,79.669,6.0,0,2023_R7.0
48.0,0,13,7.0,3,79.618,6.5,0,2023_R7.0
49.0,0,14,7.0,3,78.965,7.0,0,2023_R7.0
50.0,0,15,7.0,3,79.163,7.5,0,2023_R7.0
51.0,0,16,8.0,3,81.212,8.0,0,2023_R7.0
52.0,0,17,8.0,3,79.213,8.5,0,2023_R7.0
53.0,0,18,8.0,3,79.177,9.0,0,2023_R7.0
54.0,0,19,8.0,3,78.946,9.5,0,2023_R7.0
55.0,0,20,8.0,3,79.057,10.0,0,2023_R7.0
56.0,0,21,8.0,3,79.097,10.5,0,2023_R7.0
57.0,0,22,8.0,3,79.365,11.0,0,2023_R7.0
58.0,0,23,8.0,3,79.207,11.5,0,2023_R7.0
59.0,0,24,8.0,3,79.189,12.0,0,2023_R7.0
60.0,0,25,8.0,3,78.97,12.5,0,2023_R7.0
61.0,0,26,8.0,3,79.175,13.0,0,2023_R7.0
62.0,0,27,8.0,3,79.057,13.5,0,2023_R7.0
63.0,0,28,8.0,3,79.174,14.0,0,2023_R7.0
64.0,0,29,8.0,3,79.228,14.5,0,2023_R7.0
65.0,0,30,8.0,3,79.174,15.0,0,2023_R7.0
66.0,0,31,8.0,3,79.455,15.5,0,2023_R7.0
1.0,1,1,11.0,1,90.355,0.5,0,2023_R7.0
2.0,0,2,10.0,1,81.724,1.0,0,2023_R7.0
3.0,0,3,10.0,1,81.953,1.5,0,2023_R7.0
4.0,0,4,10.0,1,80.936,2.0,0,2023_R7.0
5.0,0,5,10.0,1,81.824,2.5,0,2023_R7.0
6.0,0,6,9.0,1,80.908,3.0,0,2023_R7.0
7.0,0,7,9.0,1,81.245,3.5,0,2023_R7.0
8.0,0,8,9.0,1,81.102,4.0,0,2023_R7.0
9.0,0,9,8.0,1,81.01,4.5,0,2023_R7.0
10.0,0,10,8.0,1,81.266,5.0,0,2023_R7.0
11.0,0,11,8.0,1,81.616,5.5,0,2023_R7.0
12.0,0,12,8.0,1,81.597,6.0,0,2023_R7.0
13.0,0,13,7.0,1,81.592,6.5,0,2023_R7.0
14.0,0,14,7.0,1,81.329,7.0,0,2023_R7.0
15.0,0,15,6.0,1,81.327,7.5,0,2023_R7.0
16.0,0,16,5.0,1,81.033,8.0,0,2023_R7.0
17.0,0,17,5.0,1,81.115,8.5,0,2023_R7.0
18.0,0,18,5.0,1,80.824,9.0,0,2023_R7.0
19.0,0,19,4.0,1,81.128,9.5,0,2023_R7.0
20.0,0,20,4.0,1,80.547,10.0,0,2023_R7.0
21.0,0,21,4.0,1,80.256,10.5,0,2023_R7.0
22.0,0,22,4.0,1,80.315,11.0,0,2023_R7.0
23.0,0,23,4.0,1,80.69,11.5,0,2023_R7.0
24.0,0,24,4.0,1,80.828,12.0,0,2023_R7.0
25.0,0,25,3.0,1,81.062,12.5,0,2023_R7.0
26.0,0,26,2.0,1,81.244,13.0,1,2023_R7.0
27.0,0,27,4.0,1,85.177,13.5,0,2023_R7.0
28.0,0,1,9.0,2,98.204,0.5,0,2023_R7.0
29.0,0,2,9.0,2,78.645,1.0,0,2023_R7.0
30.0,0,3,9.0,2,80.419,1.5,0,2023_R7.0
31.0,0,4,8.0,2,78.786,2.0,0,2023_R7.0
32.0,0,5,8.0,2,79.53,2.5,0,2023_R7.0
33.0,0,6,7.0,2,79.337,3.0,0,2023_R7.0
34.0,0,7,5.0,2,78.817,3.5,0,2023_R7.0
35.0,0,8,5.0,2,78.784,4.0,0,2023_R7.0
36.0,0,9,5.0,2,79.553,4.5,0,2023_R7.0
37.0,0,10,5.0,2,79.296,5.0,0,2023_R7.0
38.0,0,11,5.0,2,79.247,5.5,0,2023_R7.0
39.0,0,12,5.0,2,79.31,6.0,0,2023_R7.0
40.0,0,13,5.0,2,79.191,6.5,0,2023_R7.0
41.0,0,14,4.0,2,79.201,7.0,0,2023_R7.0
42.0,0,15,4.0,2,78.907,7.5,0,2023_R7.0
43.0,0,16,4.0,2,79.068,8.0,0,2023_R7.0
44.0,0,17,4.0,2,79.504,8.5,0,2023_R7.0
45.0,0,18,4.0,2,79.6,9.0,0,2023_R7.0
46.0,0,19,3.0,2,79.367,9.5,0,2023_R7.0
47.0,0,20,3.0,2,78.907,10.0,0,2023_R7.0
48.0,0,21,3.0,2,79.179,10.5,0,2023_R7.0
49.0,0,22,3.0,2,79.4,11.0,1,2023_R7.0
50.0,0,23,3.0,2,83.039,11.5,0,2023_R7.0
51.0,0,1,5.0,3,95.599,0.5,0,2023_R7.0
52.0,0,2,5.0,3,76.666,1.0,0,2023_R7.0
53.0,0,3,4.0,3,77.122,1.5,0,2023_R7.0
54.0,0,4,4.0,3,77.543,2.0,0,2023_R7.0
55.0,0,5,4.0,3,77.776,2.5,0,2023_R7.0
56.0,0,6,4.0,3,77.484,3.0,0,2023_R7.0
57.0,0,7,4.0,3,77.44,3.5,0,2023_R7.0
58.0,0,8,4.0,3,77.931,4.0,0,2023_R7.0
59.0,0,9,4.0,3,78.623,4.5,0,2023_R7.0
60.0,0,10,4.0,3,78.415,5.0,0,2023_R7.0
61.0,0,11,4.0,3,77.789,5.5,0,2023_R7.0
62.0,0,12,4.0,3,77.793,6.0,0,2023_R7.0
63.0,0,13,4.0,3,77.828,6.5,0,2023_R7.0
64.0,0,14,4.0,3,77.91,7.0,0,2023_R7.0
65.0,0,15,4.0,3,78.476,7.5,0,2023_R7.0
66.0,0,16,4.0,3,80.063,8.0,0,2023_R7.0
1.0,1,1,10.0,1,90.075,0.5,0,2023_R7.0
2.0,0,2,11.0,1,82.916,1.0,0,2023_R7.0
3.0,0,3,12.0,1,82.404,1.5,0,2023_R7.0
4.0,0,4,12.0,1,81.271,2.0,0,2023_R7.0
5.0,0,5,12.0,1,81.546,2.5,0,2023_R7.0
6.0,0,6,12.0,1,81.696,3.0,0,2023_R7.0
7.0,0,7,12.0,1,82.246,3.5,0,2023_R7.0
8.0,0,8,11.0,1,81.83,4.0,0,2023_R7.0
9.0,0,9,10.0,1,81.69,4.5,0,2023_R7.0
10.0,0,10,9.0,1,81.408,5.0,0,2023_R7.0
11.0,0,11,9.0,1,81.025,5.5,0,2023_R7.0
12.0,0,12,9.0,1,80.997,6.0,0,2023_R7.0
13.0,0,13,9.0,1,81.498,6.5,0,2023_R7.0
14.0,0,14,8.0,1,81.29,7.0,0,2023_R7.0
15.0,0,15,7.0,1,81.369,7.5,0,2023_R7.0
16.0,0,16,6.0,1,81.715,8.0,1,2023_R7.0
17.0,0,17,8.0,1,84.904,8.5,0,2023_R7.0
18.0,0,1,15.0,2,100.323,0.5,0,2023_R7.0
19.0,0,2,13.0,2,79.785,1.0,0,2023_R7.0
20.0,0,3,12.0,2,80.115,1.5,0,2023_R7.0
21.0,0,4,11.0,2,80.38,2.0,0,2023_R7.0
22.0,0,5,11.0,2,80.712,2.5,0,2023_R7.0
23.0,0,6,11.0,2,80.738,3.0,0,2023_R7.0
24.0,0,7,11.0,2,80.973,3.5,0,2023_R7.0
25.0,0,8,11.0,2,80.77,4.0,0,2023_R7.0
26.0,0,9,11.0,2,80.828,4.5,0,2023_R7.0
27.0,0,10,11.0,2,80.618,5.0,0,2023_R7.0
28.0,0,11,11.0,2,80.667,5.5,0,2023_R7.0
29.0,0,12,11.0,2,80.352,6.0,0,2023_R7.0
30.0,0,13,11.0,2,80.661,6.5,0,2023_R7.0
31.0,0,14,11.0,2,80.469,7.0,0,2023_R7.0
32.0,0,15,11.0,2,80.672,7.5,0,2023_R7.0
33.0,0,16,11.0,2,80.868,8.0,0,2023_R7.0
34.0,0,17,11.0,2,80.449,8.5,0,2023_R7.0
35.0,0,18,9.0,2,80.449,9.0,0,2023_R7.0
36.0,0,19,7.0,2,80.911,9.5,0,2023_R7.0
37.0,0,20,7.0,2,80.497,10.0,0,2023_R7.0
38.0,0,21,7.0,2,80.607,10.5,1,2023_R7.0
39.0,0,22,7.0,2,84.112,11.0,0,2023_R7.0
40.0,0,1,13.0,3,98.905,0.5,0,2023_R7.0
41.0,0,2,13.0,3,78.679,1.0,0,2023_R7.0
42.0,0,3,12.0,3,78.987,1.5,0,2023_R7.0
43.0,0,4,11.0,3,78.864,2.0,0,2023_R7.0
44.0,0,5,11.0,3,78.854,2.5,0,2023_R7.0
45.0,0,6,11.0,3,79.08,3.0,0,2023_R7.0
46.0,0,7,11.0,3,79.47,3.5,0,2023_R7.0
47.0,0,8,11.0,3,79.397,4.0,0,2023_R7.0
48.0,0,9,12.0,3,81.667,4.5,0,2023_R7.0
49.0,0,10,12.0,3,81.089,5.0,0,2023_R7.0
50.0,0,11,12.0,3,79.227,5.5,0,2023_R7.0
51.0,0,12,13.0,3,80.902,6.0,0,2023_R7.0
52.0,0,13,13.0,3,79.507,6.5,0,2023_R7.0
53.0,0,14,13.0,3,79.358,7.0,0,2023_R7.0
54.0,0,15,13.0,3,79.38,7.5,0,2023_R7.0
55.0,0,16,13.0,3,79.453,8.0,0,2023_R7.0
56.0,0,17,13.0,3,79.365,8.5,0,2023_R7.0
57.0,0,18,13.0,3,79.396,9.0,0,2023_R7.0
58.0,0,19,13.0,3,79.104,9.5,0,2023_R7.0
59.0,0,20,13.0,3,79.096,10.0,0,2023_R7.0
60.0,0,21,13.0,3,78.831,10.5,0,2023_R7.0
61.0,0,22,13.0,3,79.078,11.0,0,2023_R7.0
62.0,0,23,13.0,3,79.2,11.5,0,2023_R7.0
63.0,0,24,13.0,3,80.997,12.0,0,2023_R7.0
64.0,0,25,13.0,3,79.393,12.5,0,2023_R7.0
65.0,0,26,13.0,3,79.1,13.0,0,2023_R7.0
1.0,1,1,7.0,1,88.534,0.5,0,2023_R7.0
2.0,0,2,7.0,1,81.934,1.0,0,2023_R7.0
3.0,0,3,7.0,1,81.637,1.5,0,2023_R7.0
4.0,0,4,7.0,1,81.087,2.0,0,2023_R7.0
5.0,0,5,7.0,1,80.975,2.5,0,2023_R7.0
6.0,0,6,7.0,1,81.33,3.0,0,2023_R7.0
7.0,0,7,6.0,1,80.516,3.5,0,2023_R7.0
8.0,0,8,6.0,1,81.159,4.0,0,2023_R7.0
9.0,0,9,6.0,1,81.032,4.5,0,2023_R7.0
10.0,0,10,6.0,1,81.255,5.0,0,2023_R7.0
11.0,0,11,5.0,1,80.747,5.5,0,2023_R7.0
12.0,0,12,5.0,1,81.264,6.0,0,2023_R7.0
13.0,0,13,5.0,1,80.872,6.5,0,2023_R7.0
14.0,0,14,4.0,1,80.855,7.0,0,2023_R7.0
15.0,0,15,4.0,1,80.677,7.5,0,2023_R7.0
16.0,0,16,3.0,1,80.646,8.0,0,2023_R7.0
17.0,0,17,3.0,1,80.503,8.5,0,2023_R7.0
18.0,0,18,3.0,1,80.521,9.0,0,2023_R7.0
19.0,0,19,3.0,1,80.742,9.5,0,2023_R7.0
20.0,0,20,3.0,1,80.523,10.0,0,2023_R7.0
21.0,0,21,3.0,1,80.757,10.5,0,2023_R7.0
22.0,0,22,3.0,1,80.724,11.0,0,2023_R7.0
23.0,0,23,3.0,1,80.794,11.5,0,2023_R7.0
24.0,0,24,3.0,1,81.05,12.0,1,2023_R7.0
25.0,0,25,2.0,1,84.632,12.5,0,2023_R7.0
26.0,0,1,6.0,2,98.401,0.5,0,2023_R7.0
27.0,0,2,6.0,2,78.878,1.0,0,2023_R7.0
28.0,0,3,4.0,2,78.264,1.5,0,2023_R7.0
29.0,0,4,4.0,2,79.199,2.0,0,2023_R7.0
30.0,0,5,4.0,2,79.362,2.5,0,2023_R7.0
31.0,0,6,4.0,2,79.186,3.0,0,2023_R7.0
32.0,0,7,4.0,2,79.302,3.5,0,2023_R7.0
33.0,0,8,4.0,2,79.568,4.0,0,2023_R7.0
34.0,0,9,4.0,2,79.489,4.5,0,2023_R7.0
35.0,0,10,3.0,2,79.698,5.0,0,2023_R7.0
36.0,0,11,3.0,2,79.835,5.5,0,2023_R7.0
37.0,0,12,3.0,2,79.68,6.0,0,2023_R7.0
38.0,0,13,3.0,2,79.804,6.5,0,2023_R7.0
39.0,0,14,3.0,2,79.73,7.0,0,2023_R7.0
40.0,0,15,3.0,2,79.611,7.5,0,2023_R7.0
41.0,0,16,3.0,2,79.471,8.0,0,2023_R7.0
42.0,0,17,3.0,2,79.281,8.5,0,2023_R7.0
43.0,0,18,3.0,2,79.198,9.0,0,2023_R7.0
44.0,0,19,3.0,2,79.296,9.5,1,2023_R7.0
45.0,0,20,3.0,2,82.981,10.0,0,2023_R7.0
46.0,0,1,4.0,3,97.181,0.5,0,2023_R7.0
47.0,0,2,4.0,3,78.057,1.0,0,2023_R7.0
48.0,0,3,4.0,3,77.875,1.5,0,2023_R7.0
49.0,0,4,4.0,3,78.383,2.0,0,2023_R7.0
50.0,0,5,4.0,3,78.488,2.5,0,2023_R7.0
51.0,0,6,3.0,3,78.611,3.0,0,2023_R7.0
52.0,0,7,3.0,3,78.335,3.5,0,2023_R7.0
53.0,0,8,3.0,3,78.504,4.0,0,2023_R7.0
54.0,0,9,3.0,3,78.362,4.5,0,2023_R7.0
55.0,0,10,3.0,3,78.133,5.0,0,2023_R7.0
56.0,0,11,3.0,3,78.448,5.5,0,2023_R7.0
57.0,0,12,3.0,3,78.29,6.0,0,2023_R7.0
58.0,0,13,3.0,3,78.357,6.5,0,2023_R7.0
59.0,0,14,3.0,3,78.129,7.0,0,2023_R7.0
60.0,0,15,3.0,3,78.067,7.5,0,2023_R7.0
61.0,0,16,3.0,3,78.201,8.0,0,2023_R7.0
62.0,0,17,3.0,3,78.152,8.5,0,2023_R7.0
63.0,0,18,3.0,3,78.631,9.0,0,2023_R7.0
64.0,0,19,3.0,3,78.917,9.5,0,2023_R7.0
65.0,0,20,3.0,3,79.163,10.0,0,2023_R7.0
66.0,0,21,3.0,3,79.045,10.5,0,2023_R7.0
1.0,1,1,2.0,1,85.014,0.5,0,2023_R7.0
2.0,0,2,2.0,1,80.852,1.0,0,2023_R7.0
3.0,0,3,2.0,1,80.571,1.5,0,2023_R7.0
4.0,0,4,2.0,1,80.815,2.0,0,2023_R7.0
5.0,0,5,2.0,1,80.935,2.5,0,2023_R7.0
6.0,0,6,2.0,1,80.784,3.0,0,2023_R7.0
7.0,0,7,2.0,1,80.644,3.5,0,2023_R7.0
8.0,0,8,2.0,1,80.83,4.0,0,2023_R7.0
9.0,0,9,2.0,1,80.734,4.5,0,2023_R7.0
10.0,0,10,2.0,1,80.933,5.0,0,2023_R7.0
11.0,0,11,2.0,1,80.73,5.5,0,2023_R7.0
12.0,0,12,2.0,1,80.851,6.0,0,2023_R7.0
13.0,0,13,2.0,1,80.715,6.5,0,2023_R7.0
14.0,0,14,2.0,1,81.054,7.0,1,2023_R7.0
15.0,0,15,3.0,1,84.981,7.5,0,2023_R7.0
16.0,0,1,8.0,2,99.079,0.5,0,2023_R7.0
17.0,0,2,7.0,2,80.165,1.0,0,2023_R7.0
18.0,0,3,7.0,2,79.981,1.5,0,2023_R7.0
19.0,0,4,6.0,2,79.832,2.0,0,2023_R7.0
20.0,0,5,5.0,2,80.249,2.5,0,2023_R7.0
21.0,0,6,5.0,2,80.164,3.0,0,2023_R7.0
22.0,0,7,5.0,2,80.272,3.5,0,2023_R7.0
23.0,0,8,5.0,2,80.479,4.0,0,2023_R7.0
24.0,0,9,5.0,2,80.477,4.5,0,2023_R7.0
25.0,0,10,4.0,2,80.693,5.0,0,2023_R7.0
26.0,0,11,3.0,2,80.315,5.5,0,2023_R7.0
27.0,0,12,2.0,2,80.333,6.0,0,2023_R7.0
28.0,0,13,3.0,2,81.45,6.5,0,2023_R7.0
29.0,0,14,3.0,2,80.687,7.0,0,2023_R7.0
30.0,0,15,3.0,2,80.257,7.5,0,2023_R7.0
31.0,0,16,3.0,2,80.257,8.0,0,2023_R7.0
32.0,0,17,3.0,2,80.09,8.5,0,2023_R7.0
33.0,0,18,3.0,2,80.316,9.0,0,2023_R7.0
34.0,0,19,3.0,2,80.343,9.5,0,2023_R7.0
35.0,0,20,4.0,2,82.307,10.0,0,2023_R7.0
36.0,0,21,4.0,2,80.712,10.5,0,2023_R7.0
37.0,0,22,4.0,2,80.133,11.0,0,2023_R7.0
38.0,0,23,4.0,2,80.39,11.5,0,2023_R7.0
39.0,0,24,4.0,2,80.151,12.0,0,2023_R7.0
40.0,0,25,4.0,2,80.053,12.5,1,2023_R7.0
41.0,0,26,5.0,2,84.28,13.0,0,2023_R7.0
42.0,0,1,6.0,3,99.152,0.5,0,2023_R7.0
43.0,0,2,6.0,3,79.331,1.0,0,2023_R7.0
44.0,0,3,6.0,3,79.241,1.5,0,2023_R7.0
45.0,0,4,5.0,3,79.325,2.0,0,2023_R7.0
46.0,0,5,5.0,3,78.698,2.5,0,2023_R7.0
47.0,0,6,5.0,3,78.562,3.0,0,2023_R7.0
48.0,0,7,5.0,3,78.521,3.5,0,2023_R7.0
49.0,0,8,5.0,3,78.635,4.0,0,2023_R7.0
50.0,0,9,5.0,3,78.518,4.5,0,2023_R7.0
51.0,0,10,4.0,3,78.562,5.0,0,2023_R7.0
52.0,0,11,4.0,3,78.595,5.5,0,2023_R7.0
53.0,0,12,5.0,3,79.738,6.0,0,2023_R7.0
54.0,0,13,5.0,3,78.886,6.5,0,2023_R7.0
55.0,0,14,5.0,3,78.513,7.0,0,2023_R7.0
56.0,0,15,5.0,3,78.559,7.5,0,2023_R7.0
57.0,0,16,5.0,3,78.725,8.0,0,2023_R7.0
58.0,0,17,5.0,3,78.623,8.5,0,2023_R7.0
59.0,0,18,5.0,3,78.799,9.0,0,2023_R7.0
60.0,0,19,5.0,3,78.403,9.5,0,2023_R7.0
61.0,0,20,5.0,3,78.714,10.0,0,2023_R7.0
62.0,0,21,5.0,3,78.712,10.5,0,2023_R7.0
63.0,0,22,5.0,3,78.999,11.0,0,2023_R7.0
64.0,0,23,5.0,3,78.687,11.5,0,2023_R7.0
65.0,0,24,5.0,3,78.785,12.0,0,2023_R7.0
66.0,0,25,5.0,3,78.447,12.5,0,2023_R7.0
1.0,1,1,19.0,1,94.301,0.5,0,2023_R7.0
2.0,0,2,18.0,1,82.426,1.0,0,2023_R7.0
3.0,0,3,18.0,1,82.124,1.5,0,2023_R7.0
4.0,0,4,19.0,1,83.489,2.0,0,2023_R7.0
5.0,0,5,18.0,1,82.011,2.5,0,2023_R7.0
6.0,0,6,18.0,1,81.665,3.0,0,2023_R7.0
