year,raceId,driverId,LapNumber,Position,LapTime_Str,LapTime_Seconds,TyreLife,LapTime_Delta,Stint,ShouldPit
2023,Abu Dhabi Grand Prix,norris,2,4,1:31.430,91.43,2,-2.8789999999999907,1,0
2023,Abu Dhabi Grand Prix,norris,3,4,1:30.714,90.714,3,-0.7160000000000082,1,0
2023,Abu Dhabi Grand Prix,norris,4,3,1:30.188,90.188,4,-0.5259999999999962,1,0
2023,Abu Dhabi Grand Prix,norris,5,3,1:30.456,90.456,5,0.2680000000000007,1,0
2023,Abu Dhabi Grand Prix,norris,51,5,1:28.526,88.526,6,-1.9300000000000068,1,0
2023,Abu Dhabi Grand Prix,norris,52,5,1:28.839,88.839,7,0.3130000000000024,1,0
2023,Abu Dhabi Grand Prix,norris,53,5,1:28.557,88.557,8,-0.2819999999999965,1,0
2023,Abu Dhabi Grand Prix,norris,54,5,1:28.590,88.59,9,0.03300000000000125,1,0
2023,Abu Dhabi Grand Prix,norris,55,5,1:28.458,88.458,10,-0.132000000000005,1,0
2023,Abu Dhabi Grand Prix,ocon,1,11,1:38.197,98.197,1,0.0,1,0
2023,Abu Dhabi Grand Prix,ocon,2,11,1:31.810,91.81,2,-6.3870000000000005,1,0
2023,Abu Dhabi Grand Prix,ocon,3,11,1:31.033,91.033,3,-0.777000000000001,1,0
2023,Abu Dhabi Grand Prix,ocon,4,11,1:30.988,90.988,4,-0.045000000000001705,1,0
2023,Abu Dhabi Grand Prix,ocon,5,11,1:30.994,90.994,5,0.006000000000000227,1,0
2023,Abu Dhabi Grand Prix,ocon,51,12,1:30.310,90.31,6,-0.6839999999999975,1,0
2023,Abu Dhabi Grand Prix,ocon,52,13,1:30.984,90.98400000000001,7,0.6740000000000066,1,0
2023,Abu Dhabi Grand Prix,ocon,53,13,1:30.283,90.283,8,-0.7010000000000076,1,0
2023,Abu Dhabi Grand Prix,ocon,54,13,1:30.272,90.27199999999999,9,-0.01100000000000989,1,0
2023,Abu Dhabi Grand Prix,ocon,55,13,1:30.287,90.287,10,0.01500000000001478,1,0
2023,Abu Dhabi Grand Prix,perez,1,10,1:37.745,97.745,1,0.0,1,0
2023,Abu Dhabi Grand Prix,perez,2,10,1:31.672,91.672,2,-6.0730000000000075,1,0
2023,Abu Dhabi Grand Prix,perez,3,9,1:30.469,90.469,3,-1.203000000000003,1,0
2023,Abu Dhabi Grand Prix,perez,4,9,1:30.759,90.759,4,0.29000000000000625,1,0
2023,Abu Dhabi Grand Prix,perez,5,9,1:30.797,90.797,5,0.0379999999999967,1,0
2023,Abu Dhabi Grand Prix,perez,51,4,1:27.866,87.866,6,-2.9309999999999974,1,0
2023,Abu Dhabi Grand Prix,perez,52,4,1:27.886,87.886,7,0.01999999999999602,1,0
2023,Abu Dhabi Grand Prix,perez,53,4,1:28.307,88.307,8,0.4210000000000065,1,0
2023,Abu Dhabi Grand Prix,perez,54,3,1:28.024,88.024,9,-0.28300000000000125,1,0
2023,Abu Dhabi Grand Prix,perez,55,3,1:28.187,88.187,10,0.1629999999999967,1,0
2023,Abu Dhabi Grand Prix,piastri,1,3,1:33.882,93.882,1,0.0,1,0
2023,Abu Dhabi Grand Prix,piastri,2,3,1:31.075,91.075,2,-2.807000000000002,1,0
2023,Abu Dhabi Grand Prix,piastri,3,3,1:30.631,90.631,3,-0.4440000000000026,1,0
2023,Abu Dhabi Grand Prix,piastri,4,4,1:31.816,91.816,4,1.1850000000000023,1,0
2023,Abu Dhabi Grand Prix,piastri,5,4,1:30.419,90.419,5,-1.3970000000000056,1,0
2023,Abu Dhabi Grand Prix,piastri,51,6,1:28.556,88.556,6,-1.8629999999999995,1,0
2023,Abu Dhabi Grand Prix,piastri,52,6,1:28.397,88.39699999999999,7,-0.15900000000000603,1,0
2023,Abu Dhabi Grand Prix,piastri,53,6,1:28.788,88.788,8,0.39100000000000534,1,0
2023,Abu Dhabi Grand Prix,piastri,54,6,1:28.536,88.536,9,-0.25199999999999534,1,0
2023,Abu Dhabi Grand Prix,piastri,55,6,1:28.729,88.729,10,0.19299999999999784,1,0
2023,Abu Dhabi Grand Prix,ricciardo,1,15,1:39.948,99.94800000000001,1,0.0,1,0
2023,Abu Dhabi Grand Prix,ricciardo,2,15,1:32.742,92.74199999999999,2,-7.206000000000017,1,0
2023,Abu Dhabi Grand Prix,ricciardo,3,15,1:31.519,91.519,3,-1.2229999999999848,1,0
2023,Abu Dhabi Grand Prix,ricciardo,4,15,1:31.284,91.28399999999999,4,-0.23500000000001364,1,0
2023,Abu Dhabi Grand Prix,ricciardo,5,15,1:31.326,91.326,5,0.04200000000000159,1,0
2023,Abu Dhabi Grand Prix,ricciardo,51,13,1:29.332,89.332,6,-1.9939999999999998,1,0
2023,Abu Dhabi Grand Prix,ricciardo,52,12,1:28.743,88.743,7,-0.5889999999999986,1,0
2023,Abu Dhabi Grand Prix,ricciardo,53,12,1:28.742,88.742,8,-0.000999999999990564,1,0
2023,Abu Dhabi Grand Prix,ricciardo,54,12,1:28.760,88.76,9,0.018000000000000682,1,0
2023,Abu Dhabi Grand Prix,ricciardo,55,12,1:28.871,88.871,10,0.11099999999999,1,0
2023,Abu Dhabi Grand Prix,russell,1,5,1:34.776,94.77600000000001,1,0.0,1,0
2023,Abu Dhabi Grand Prix,russell,2,5,1:31.598,91.598,2,-3.1780000000000115,1,0
2023,Abu Dhabi Grand Prix,russell,3,5,1:30.598,90.598,3,-1.0,1,0
2023,Abu Dhabi Grand Prix,russell,4,5,1:30.797,90.797,4,0.19899999999999807,1,0
2023,Abu Dhabi Grand Prix,russell,5,5,1:30.689,90.689,5,-0.10800000000000409,1,0
2023,Abu Dhabi Grand Prix,russell,51,3,1:28.692,88.69200000000001,6,-1.9969999999999857,1,0
2023,Abu Dhabi Grand Prix,russell,52,3,1:28.877,88.877,7,0.18499999999998806,1,0
2023,Abu Dhabi Grand Prix,russell,53,3,1:28.825,88.825,8,-0.0519999999999925,1,0
2023,Abu Dhabi Grand Prix,russell,54,4,1:30.038,90.038,9,1.2129999999999939,1,0
2023,Abu Dhabi Grand Prix,russell,55,4,1:28.976,88.976,10,-1.0619999999999976,1,0
2023,Abu Dhabi Grand Prix,sainz,1,14,1:39.674,99.674,1,0.0,1,0
2023,Abu Dhabi Grand Prix,sainz,2,13,1:31.980,91.98,2,-7.694000000000003,1,0
2023,Abu Dhabi Grand Prix,sainz,3,13,1:31.308,91.30799999999999,3,-0.6720000000000113,1,0
2023,Abu Dhabi Grand Prix,sainz,4,13,1:31.099,91.099,4,-0.20899999999998897,1,0
2023,Abu Dhabi Grand Prix,sainz,5,13,1:31.158,91.158,5,0.0589999999999975,1,0
2023,Abu Dhabi Grand Prix,sainz,51,10,1:29.718,89.718,6,-1.4399999999999977,1,0
2023,Abu Dhabi Grand Prix,sainz,52,10,1:29.645,89.645,7,-0.0730000000000075,1,0
2023,Abu Dhabi Grand Prix,sainz,53,10,1:29.775,89.775,8,0.13000000000000966,1,0
2023,Abu Dhabi Grand Prix,sainz,54,10,1:29.734,89.73400000000001,9,-0.04099999999999682,1,0
2023,Abu Dhabi Grand Prix,sainz,55,10,1:29.654,89.654,10,-0.0800000000000125,1,0
2023,Abu Dhabi Grand Prix,sargeant,1,20,1:42.022,102.02199999999999,1,0.0,1,0
2023,Abu Dhabi Grand Prix,sargeant,2,20,1:33.582,93.582,2,-8.439999999999998,1,0
2023,Abu Dhabi Grand Prix,sargeant,3,20,1:31.400,91.4,3,-2.181999999999988,1,0
2023,Abu Dhabi Grand Prix,sargeant,4,20,1:31.487,91.487,4,0.08699999999998909,1,0
2023,Abu Dhabi Grand Prix,sargeant,5,19,1:32.275,92.275,5,0.7880000000000109,1,0
2023,Abu Dhabi Grand Prix,sargeant,51,18,1:28.837,88.837,6,-3.4380000000000024,1,0
2023,Abu Dhabi Grand Prix,sargeant,52,18,1:28.640,88.64,7,-0.19700000000000273,1,0
2023,Abu Dhabi Grand Prix,sargeant,53,18,1:28.943,88.943,8,0.30299999999999727,1,0
2023,Abu Dhabi Grand Prix,sargeant,54,18,1:28.923,88.923,9,-0.01999999999999602,1,0
2023,Abu Dhabi Grand Prix,sargeant,55,18,1:29.025,89.025,10,0.10200000000000387,1,0
2023,Abu Dhabi Grand Prix,stroll,1,12,1:38.721,98.721,1,0.0,1,0
2023,Abu Dhabi Grand Prix,stroll,2,12,1:31.963,91.963,2,-6.75800000000001,1,0
2023,Abu Dhabi Grand Prix,stroll,3,12,1:30.927,90.92699999999999,3,-1.0360000000000014,1,0
2023,Abu Dhabi Grand Prix,stroll,4,12,1:31.017,91.017,4,0.09000000000000341,1,0
2023,Abu Dhabi Grand Prix,stroll,5,12,1:31.094,91.094,5,0.07699999999999818,1,0
2023,Abu Dhabi Grand Prix,stroll,51,11,1:28.801,88.801,6,-2.292999999999992,1,0
2023,Abu Dhabi Grand Prix,stroll,52,11,1:28.864,88.864,7,0.06300000000000239,1,0
2023,Abu Dhabi Grand Prix,stroll,53,11,1:29.205,89.205,8,0.340999999999994,1,0
2023,Abu Dhabi Grand Prix,stroll,54,11,1:29.301,89.301,9,0.09600000000000364,1,0
2023,Abu Dhabi Grand Prix,stroll,55,11,1:29.458,89.458,10,0.15699999999999648,1,0
2023,Abu Dhabi Grand Prix,tsunoda,1,6,1:35.435,95.435,1,0.0,1,0
2023,Abu Dhabi Grand Prix,tsunoda,2,6,1:31.674,91.674,2,-3.7609999999999957,1,0
2023,Abu Dhabi Grand Prix,tsunoda,3,6,1:30.674,90.674,3,-1.0,1,0
2023,Abu Dhabi Grand Prix,tsunoda,4,6,1:30.757,90.757,4,0.08299999999999841,1,0
2023,Abu Dhabi Grand Prix,tsunoda,5,6,1:30.685,90.685,5,-0.07200000000000273,1,0
2023,Abu Dhabi Grand Prix,tsunoda,51,7,1:29.529,89.529,6,-1.156000000000006,1,0
2023,Abu Dhabi Grand Prix,tsunoda,52,7,1:29.454,89.45400000000001,7,-0.07499999999998863,1,0
2023,Abu Dhabi Grand Prix,tsunoda,53,7,1:29.413,89.413,8,-0.04100000000001103,1,0
2023,Abu Dhabi Grand Prix,tsunoda,54,7,1:29.385,89.385,9,-0.027999999999991587,1,0
2023,Abu Dhabi Grand Prix,tsunoda,55,7,1:29.256,89.256,10,-0.1290000000000049,1,0
2023,Abu Dhabi Grand Prix,zhou,1,18,1:40.960,100.96000000000001,1,0.0,1,0
2023,Abu Dhabi Grand Prix,zhou,2,17,1:32.533,92.533,2,-8.427000000000007,1,0
2023,Abu Dhabi Grand Prix,zhou,3,17,1:31.817,91.81700000000001,3,-0.715999999999994,1,0
2023,Abu Dhabi Grand Prix,zhou,4,17,1:31.303,91.303,4,-0.51400000000001,1,0
2023,Abu Dhabi Grand Prix,zhou,5,17,1:31.440,91.44,5,0.13700000000000045,1,0
2023,Abu Dhabi Grand Prix,zhou,51,17,1:29.702,89.702,6,-1.7379999999999995,1,0
2023,Abu Dhabi Grand Prix,zhou,52,17,1:29.608,89.608,7,-0.09399999999999409,1,0
2023,Abu Dhabi Grand Prix,zhou,53,17,1:29.781,89.781,8,0.17300000000000182,1,0
2023,Abu Dhabi Grand Prix,zhou,54,17,1:30.289,90.289,9,0.5079999999999956,1,0
2023,Abu Dhabi Grand Prix,zhou,55,17,1:30.416,90.416,10,0.12699999999999534,1,0
2023,Australian Grand Prix,albon,1,6,1:46.373,106.37299999999999,1,0.0,1,0
2023,Australian Grand Prix,albon,2,6,2:10.798,130.798,2,24.42500000000001,1,1
2023,Australian Grand Prix,albon,3,6,2:09.355,129.355,3,-1.443000000000012,1,0
2023,Australian Grand Prix,albon,4,6,1:24.327,84.327,4,-45.02799999999999,1,0
2023,Australian Grand Prix,albon,5,6,1:23.639,83.639,5,-0.6880000000000024,1,0
2023,Australian Grand Prix,alonso,1,5,1:45.543,105.543,1,0.0,1,0
2023,Australian Grand Prix,alonso,2,5,2:10.728,130.728,2,25.185000000000002,1,1
2023,Australian Grand Prix,alonso,3,5,2:09.502,129.502,3,-1.225999999999999,1,0
2023,Australian Grand Prix,alonso,4,5,1:24.293,84.293,4,-45.209,1,0
2023,Australian Grand Prix,alonso,5,5,1:23.290,83.28999999999999,5,-1.0030000000000143,1,0
2023,Australian Grand Prix,alonso,6,5,1:22.603,82.60300000000001,6,-0.6869999999999834,1,0
2023,Australian Grand Prix,bottas,1,19,2:17.156,137.156,1,0.0,1,0
2023,Australian Grand Prix,bottas,2,17,1:54.147,114.14699999999999,2,-23.009000000000015,1,0
2023,Australian Grand Prix,bottas,3,17,2:02.845,122.845,3,8.698000000000008,1,1
2023,Australian Grand Prix,bottas,4,18,1:26.356,86.356,4,-36.489000000000004,1,0
2023,Australian Grand Prix,bottas,5,18,1:24.849,84.849,5,-1.5069999999999908,1,0
2023,Australian Grand Prix,de_vries,1,14,1:59.887,119.887,1,0.0,1,0
2023,Australian Grand Prix,de_vries,2,14,2:07.500,127.5,2,7.6129999999999995,1,1
2023,Australian Grand Prix,de_vries,3,14,2:03.952,123.952,3,-3.548000000000002,1,0
2023,Australian Grand Prix,de_vries,4,14,1:25.259,85.259,4,-38.693,1,0
2023,Australian Grand Prix,de_vries,5,14,1:25.025,85.025,5,-0.23399999999999466,1,0
2023,Australian Grand Prix,gasly,1,8,1:50.293,110.293,1,0.0,1,0
2023,Australian Grand Prix,gasly,2,8,2:11.323,131.323,2,21.03,1,1
2023,Australian Grand Prix,gasly,3,8,2:05.832,125.832,3,-5.491000000000014,1,0
2023,Australian Grand Prix,gasly,4,8,1:24.671,84.67099999999999,4,-41.161,1,0
2023,Australian Grand Prix,gasly,5,8,1:24.290,84.28999999999999,5,-0.3810000000000002,1,0
2023,Australian Grand Prix,hamilton,1,2,1:40.229,100.229,1,0.0,1,0
2023,Australian Grand Prix,hamilton,2,2,2:12.287,132.287,2,32.05800000000001,1,1
2023,Australian Grand Prix,hamilton,3,2,2:11.362,131.362,3,-0.9250000000000114,1,0
2023,Australian Grand Prix,hamilton,4,2,1:23.295,83.295,4,-48.06699999999999,1,0
2023,Australian Grand Prix,hamilton,5,2,1:23.170,83.17,5,-0.125,1,0
2023,Australian Grand Prix,hamilton,6,2,1:22.890,82.89,6,-0.28000000000000114,1,0
2023,Australian Grand Prix,hulkenberg,1,9,1:51.408,111.408,1,0.0,1,0
2023,Australian Grand Prix,hulkenberg,2,9,2:11.316,131.316,2,19.908,1,1
2023,Australian Grand Prix,hulkenberg,3,9,2:05.204,125.204,3,-6.112000000000009,1,0
2023,Australian Grand Prix,hulkenberg,4,9,1:24.833,84.833,4,-40.370999999999995,1,0
2023,Australian Grand Prix,hulkenberg,5,9,1:24.295,84.295,5,-0.5379999999999967,1,0
2023,Australian Grand Prix,kevin_magnussen,1,12,1:58.026,118.02600000000001,1,0.0,1,0
2023,Australian Grand Prix,kevin_magnussen,2,12,2:07.597,127.597,2,9.570999999999984,1,1
2023,Australian Grand Prix,kevin_magnussen,3,12,2:04.025,124.025,3,-3.5719999999999885,1,0
2023,Australian Grand Prix,kevin_magnussen,4,12,1:25.406,85.406,4,-38.619,1,0
2023,Australian Grand Prix,kevin_magnussen,5,12,1:25.054,85.054,5,-0.35200000000000387,1,0
2023,Australian Grand Prix,max_verstappen,1,3,1:41.571,101.571,1,0.0,1,0
2023,Australian Grand Prix,max_verstappen,2,3,2:12.105,132.105,2,30.533999999999992,1,1
2023,Australian Grand Prix,max_verstappen,3,3,2:10.657,130.657,3,-1.447999999999979,1,0
2023,Australian Grand Prix,max_verstappen,4,3,1:23.391,83.39099999999999,4,-47.26600000000002,1,0
2023,Australian Grand Prix,max_verstappen,5,3,1:23.104,83.104,5,-0.28699999999999193,1,0
2023,Australian Grand Prix,max_verstappen,6,3,1:22.843,82.843,6,-0.2609999999999957,1,0
2023,Australian Grand Prix,norris,1,11,1:56.566,116.566,1,0.0,1,0
2023,Australian Grand Prix,norris,2,11,2:07.813,127.813,2,11.247,1,1
2023,Australian Grand Prix,norris,3,11,2:04.797,124.797,3,-3.0160000000000053,1,0
2023,Australian Grand Prix,norris,4,11,1:25.444,85.444,4,-39.352999999999994,1,0
2023,Australian Grand Prix,norris,5,11,1:24.732,84.732,5,-0.7120000000000033,1,0
2023,Australian Grand Prix,ocon,1,15,2:02.304,122.304,1,0.0,1,0
2023,Australian Grand Prix,ocon,2,15,2:06.286,126.286,2,3.9819999999999993,1,1
2023,Australian Grand Prix,ocon,3,15,2:03.289,123.289,3,-2.997,1,0
2023,Australian Grand Prix,ocon,4,15,1:25.603,85.60300000000001,4,-37.68599999999999,1,0
2023,Australian Grand Prix,ocon,5,15,1:24.974,84.974,5,-0.6290000000000049,1,0
2023,Australian Grand Prix,perez,1,18,2:12.096,132.096,1,0.0,1,0
2023,Australian Grand Prix,perez,2,18,2:11.789,131.789,2,-0.30700000000001637,1,0
2023,Australian Grand Prix,perez,3,18,1:50.649,110.649,3,-21.139999999999986,1,0
2023,Australian Grand Prix,perez,4,17,1:25.108,85.108,4,-25.540999999999997,1,0
2023,Australian Grand Prix,perez,5,17,1:24.501,84.501,5,-0.6069999999999993,1,0
2023,Australian Grand Prix,piastri,1,13,1:58.915,118.91499999999999,1,0.0,1,0
2023,Australian Grand Prix,piastri,2,13,2:07.150,127.15,2,8.235000000000014,1,1
2023,Australian Grand Prix,piastri,3,13,2:04.169,124.169,3,-2.9810000000000088,1,0
2023,Australian Grand Prix,piastri,4,13,1:25.428,85.428,4,-38.741,1,0
2023,Australian Grand Prix,piastri,5,13,1:24.996,84.996,5,-0.43200000000000216,1,0
2023,Australian Grand Prix,russell,1,1,1:37.854,97.854,1,0.0,1,0
2023,Australian Grand Prix,russell,2,1,2:13.298,133.298,2,35.444,1,1
2023,Australian Grand Prix,russell,3,1,2:12.017,132.017,3,-1.281000000000006,1,0
2023,Australian Grand Prix,russell,4,1,1:23.134,83.134,4,-48.882999999999996,1,0
2023,Australian Grand Prix,russell,5,1,1:23.134,83.134,5,0.0,1,0
2023,Australian Grand Prix,russell,6,1,1:23.159,83.15899999999999,6,0.024999999999991473,1,0
2023,Australian Grand Prix,sainz,1,4,1:43.866,103.866,1,0.0,1,0
2023,Australian Grand Prix,sainz,2,4,2:11.411,131.411,2,27.545,1,1
2023,Australian Grand Prix,sainz,3,4,2:09.958,129.958,3,-1.453000000000003,1,0
2023,Australian Grand Prix,sainz,4,4,1:23.889,83.889,4,-46.069,1,0
2023,Australian Grand Prix,sainz,5,4,1:23.217,83.217,5,-0.671999999999997,1,0
2023,Australian Grand Prix,sainz,6,4,1:22.809,82.809,6,-0.40800000000000125,1,0
2023,Australian Grand Prix,sargeant,1,17,2:11.454,131.454,1,0.0,1,0
2023,Australian Grand Prix,sargeant,2,19,2:13.100,133.1,2,1.6459999999999866,1,1
2023,Australian Grand Prix,sargeant,3,19,1:50.807,110.807,3,-22.292999999999992,1,0
2023,Australian Grand Prix,sargeant,4,19,1:25.804,85.804,4,-25.003,1,0
2023,Australian Grand Prix,sargeant,5,19,1:25.136,85.136,5,-0.6680000000000064,1,0
2023,Australian Grand Prix,stroll,1,7,1:48.052,108.05199999999999,1,0.0,1,0
2023,Australian Grand Prix,stroll,2,7,2:11.142,131.142,2,23.090000000000003,1,1
2023,Australian Grand Prix,stroll,3,7,2:07.757,127.757,3,-3.384999999999991,1,0
2023,Australian Grand Prix,stroll,4,7,1:24.385,84.385,4,-43.372,1,0
2023,Australian Grand Prix,stroll,5,7,1:23.937,83.937,5,-0.4480000000000075,1,0
2023,Australian Grand Prix,tsunoda,1,10,1:53.776,113.77600000000001,1,0.0,1,0
2023,Australian Grand Prix,tsunoda,2,10,2:10.201,130.201,2,16.424999999999983,1,1
2023,Australian Grand Prix,tsunoda,3,10,2:04.796,124.796,3,-5.404999999999987,1,0
2023,Australian Grand Prix,tsunoda,4,10,1:25.299,85.299,4,-39.497,1,0
2023,Australian Grand Prix,tsunoda,5,10,1:24.620,84.62,5,-0.679000000000002,1,0
2023,Australian Grand Prix,zhou,1,16,2:09.967,129.967,1,0.0,1,0
2023,Australian Grand Prix,zhou,2,16,1:59.863,119.863,2,-10.104000000000013,1,0
2023,Australian Grand Prix,zhou,3,16,2:03.710,123.71,3,3.846999999999994,1,1
2023,Australian Grand Prix,zhou,4,16,1:25.204,85.20400000000001,4,-38.505999999999986,1,0
2023,Australian Grand Prix,zhou,5,16,1:24.847,84.84700000000001,5,-0.3569999999999993,1,0
2023,Austrian Grand Prix,albon,1,11,1:33.050,93.05,1,0.0,1,0
2023,Austrian Grand Prix,albon,2,10,1:56.502,116.50200000000001,2,23.452000000000012,1,1
2023,Austrian Grand Prix,albon,3,10,1:51.850,111.85,3,-4.652000000000015,1,0
2023,Austrian Grand Prix,albon,4,10,1:12.291,72.291,4,-39.559,1,0
2023,Austrian Grand Prix,albon,5,10,1:12.147,72.147,5,-0.14399999999999125,1,0
2023,Austrian Grand Prix,albon,53,11,1:09.560,69.56,6,-2.5870000000000033,1,0
2023,Austrian Grand Prix,albon,54,11,1:09.678,69.678,7,0.117999999999995,1,0
2023,Austrian Grand Prix,albon,55,10,1:09.741,69.741,8,0.06300000000000239,1,0
2023,Austrian Grand Prix,albon,56,10,1:09.860,69.86,9,0.11899999999999977,1,0
2023,Austrian Grand Prix,albon,57,10,1:11.637,71.637,10,1.777000000000001,1,1
2023,Austrian Grand Prix,alonso,1,6,1:28.176,88.176,1,0.0,1,0
2023,Austrian Grand Prix,alonso,2,6,1:55.765,115.765,2,27.589,1,1
2023,Austrian Grand Prix,alonso,3,6,1:56.216,116.21600000000001,3,0.4510000000000076,1,0
2023,Austrian Grand Prix,alonso,4,6,1:11.892,71.892,4,-44.32400000000001,1,0
2023,Austrian Grand Prix,alonso,5,6,1:11.059,71.059,5,-0.8329999999999984,1,0
2023,Austrian Grand Prix,alonso,53,6,1:09.363,69.363,6,-1.695999999999998,1,0
2023,Austrian Grand Prix,alonso,54,6,1:09.108,69.108,7,-0.25499999999999545,1,0
2023,Austrian Grand Prix,alonso,55,6,1:09.338,69.338,8,0.22999999999998977,1,0
2023,Austrian Grand Prix,alonso,56,6,1:09.301,69.301,9,-0.03699999999999193,1,0
2023,Austrian Grand Prix,alonso,57,6,1:09.376,69.376,10,0.07500000000000284,1,0
2023,Austrian Grand Prix,bottas,1,18,1:42.022,102.02199999999999,1,0.0,1,0
2023,Austrian Grand Prix,bottas,2,17,2:00.550,120.55,2,18.528000000000006,1,1
2023,Austrian Grand Prix,bottas,3,17,1:41.708,101.708,3,-18.842,1,0
2023,Austrian Grand Prix,bottas,4,18,1:13.266,73.266,4,-28.441999999999993,1,0
2023,Austrian Grand Prix,bottas,5,18,1:12.673,72.673,5,-0.5930000000000035,1,0
2023,Austrian Grand Prix,bottas,53,17,1:10.075,70.075,6,-2.597999999999999,1,0
2023,Austrian Grand Prix,bottas,54,17,1:10.282,70.282,7,0.20699999999999363,1,0
2023,Austrian Grand Prix,bottas,55,17,1:13.550,73.55,8,3.2680000000000007,1,1
2023,Austrian Grand Prix,bottas,56,17,1:10.938,70.938,9,-2.6119999999999948,1,0
2023,Austrian Grand Prix,bottas,57,17,1:10.827,70.827,10,-0.1110000000000042,1,0
2023,Austrian Grand Prix,de_vries,1,19,1:43.684,103.684,1,0.0,1,0
2023,Austrian Grand Prix,de_vries,2,18,2:00.121,120.121,2,16.436999999999998,1,1
2023,Austrian Grand Prix,de_vries,3,18,1:40.986,100.98599999999999,3,-19.135000000000005,1,0
2023,Austrian Grand Prix,de_vries,4,19,1:13.236,73.236,4,-27.749999999999986,1,0
2023,Austrian Grand Prix,de_vries,5,19,1:12.701,72.701,5,-0.5350000000000108,1,0
2023,Austrian Grand Prix,de_vries,53,15,1:10.275,70.275,6,-2.4259999999999877,1,0
2023,Austrian Grand Prix,de_vries,54,15,1:10.336,70.336,7,0.06099999999999284,1,0
2023,Austrian Grand Prix,de_vries,55,15,1:10.537,70.537,8,0.20100000000000762,1,0
2023,Austrian Grand Prix,de_vries,56,15,1:12.119,72.119,9,1.5819999999999936,1,1
2023,Austrian Grand Prix,de_vries,57,15,1:10.360,70.36,10,-1.7590000000000003,1,0
2023,Austrian Grand Prix,gasly,1,10,1:32.369,92.369,1,0.0,1,0
2023,Austrian Grand Prix,gasly,2,9,1:55.719,115.719,2,23.349999999999994,1,1
2023,Austrian Grand Prix,gasly,3,9,1:53.084,113.084,3,-2.634999999999991,1,0
2023,Austrian Grand Prix,gasly,4,9,1:12.253,72.253,4,-40.831,1,0
2023,Austrian Grand Prix,gasly,5,9,1:11.836,71.836,5,-0.4170000000000016,1,0
2023,Austrian Grand Prix,gasly,53,10,1:09.289,69.289,6,-2.546999999999997,1,0
2023,Austrian Grand Prix,gasly,54,9,1:09.391,69.391,7,0.10200000000000387,1,0
2023,Austrian Grand Prix,gasly,55,9,1:09.501,69.501,8,0.10999999999999943,1,0
2023,Austrian Grand Prix,gasly,56,9,1:09.437,69.437,9,-0.06400000000000716,1,0
2023,Austrian Grand Prix,gasly,57,9,1:09.507,69.507,10,0.07000000000000739,1,0
2023,Austrian Grand Prix,hamilton,1,4,1:24.134,84.134,1,0.0,1,0
2023,Austrian Grand Prix,hamilton,2,4,1:55.179,115.179,2,31.045,1,1
2023,Austrian Grand Prix,hamilton,3,4,2:00.135,120.135,3,4.956000000000003,1,1
2023,Austrian Grand Prix,hamilton,4,4,1:10.981,70.981,4,-49.15400000000001,1,0
2023,Austrian Grand Prix,hamilton,5,4,1:10.706,70.706,5,-0.2749999999999915,1,0
2023,Austrian Grand Prix,hamilton,53,7,1:09.538,69.538,6,-1.1680000000000064,1,0
2023,Austrian Grand Prix,hamilton,54,7,1:09.317,69.31700000000001,7,-0.22099999999998943,1,0
2023,Austrian Grand Prix,hamilton,55,7,1:09.227,69.227,8,-0.09000000000000341,1,0
2023,Austrian Grand Prix,hamilton,56,7,1:09.485,69.485,9,0.25799999999999557,1,0
2023,Austrian Grand Prix,hamilton,57,7,1:09.988,69.988,10,0.5030000000000001,1,0
2023,Austrian Grand Prix,hulkenberg,1,7,1:29.694,89.694,1,0.0,1,0
2023,Austrian Grand Prix,hulkenberg,2,7,1:55.606,115.606,2,25.911999999999992,1,1
2023,Austrian Grand Prix,hulkenberg,3,7,1:55.282,115.282,3,-0.32399999999999807,1,0
2023,Austrian Grand Prix,hulkenberg,4,7,1:12.061,72.061,4,-43.22099999999999,1,0
